organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,is_complete,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,task_comments
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,4110975,1,Song,9.64,1.64,-65.84,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,UNTR,Unidentified Trill,"",1,4110969,1,Song,0.00,0.91,-67.4,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,4110971,1,Song,0.15,1.14,-66.86,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,4110972,1,Song,3.99,1.19,-65.37,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,4110974,1,Song,4.55,2.31,-58.86,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,4110981,1,Song,89.75,2.51,-62.17,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,4110984,1,Call,247.14,0.58,-67.26,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,SWSP,Swamp Sparrow,MELOSPIZA GEORGIANA,1,4110982,1,Song,186.42,1.81,-67.23,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,4110978,1,Song,31.46,2.63,-63.39,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,1068131,2023-06-16 04:00:00,1033297,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,2,4110979,1,Song,34.15,2.90,-53.64,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880010,2023-06-16 07:45:00,853238,t,299.92s,1SPT,NONE,NONE,"",,,,,,,,,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,SACR,Sandhill Crane,ANTIGONE CANADENSIS,1,3717306,2,Song,1.83,0.98,-53.46,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,3717322,1,Song,109.54,1.13,-58.97,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,2,3717316,1,Song,20.31,1.30,-67.98,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,3,3717320,1,Song,66.05,1.44,-62.74,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,1,3717315,1,Song,16.09,1.35,-66.03,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,3717325,1,Song,156.12,1.21,-60.69,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,3717329,1,Call,201.84,1.43,-69.05,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,SWSP,Swamp Sparrow,MELOSPIZA GEORGIANA,1,3717330,1,Song,232.69,1.66,-60.12,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,3717307,1,Song,5.09,2.33,-58.58,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,2,3717309,1,Song,7.89,3.30,-62.66,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,3717314,1,Song,15.76,0.89,-68.73,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,1,3717318,1,Song,35.03,3.71,-68.46,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,3717319,1,Song,56.69,1.11,-67.67,f,,Dominic Cormier,1388,
CWS-PAC,2187,167428-1-6,333779,,-121.890016,58.616554,,,880013,2023-06-18 04:45:00,853241,t,299.92s,1SPT,AMBI,American Bittern,BOTAURUS LENTIGINOSUS,1,3717312,1,Song,13.39,1.11,-57.8,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,BOGU,Bonaparte's Gull,CHROICOCEPHALUS PHILADELPHIA,1,4741543,1,Call,18.36,0.44,-62.49,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,4741534,1,Song,3.49,2.79,-58.42,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,2,4741626,1,Song,280.59,1.53,-59.14,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,1,4741545,1,Song,20.43,1.56,-62.1,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,4741555,1,Song,60.55,1.48,-55.67,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,4741531,1,Song,1.61,1.73,-55.62,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,4741573,1,Song,159.27,1.65,-69.09,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,BLTE,Black Tern,CHLIDONIAS NIGER,2,4741610,1,Call,202.06,2.13,-60.39,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,BLTE,Black Tern,CHLIDONIAS NIGER,1,4741608,1,Call,187.19,0.43,-59.79,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,2,4741556,1,Song,65.11,2.18,-61.91,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,4741538,1,Song,8.06,2.31,-48.54,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,3,4741560,1,Call,70.91,1.89,-66.75,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,2,4741532,1,Song,4.01,2.34,-68.82,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767376,2023-06-03 04:15:00,1572388,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,4741528,1,Song,0.04,1.83,-59.51,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767377,2023-06-04 07:00:00,1572389,t,299.92s,1SPT,NONE,NONE,"",,,,,,,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,BLTE,Black Tern,CHLIDONIAS NIGER,1,4741455,1,Call,50.96,1.19,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,UNDU,Unidentified Duck,"",1,4741500,1,Call,126.93,3.49,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,1,4741444,1,Song,21.23,3.61,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,4741447,1,Song,47.51,1.25,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,RUBL,Rusty Blackbird,EUPHAGUS CAROLINUS,1,4741434,1,Call,3.65,0.54,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,SACR,Sandhill Crane,ANTIGONE CANADENSIS,1,4741430,1,Call,0.73,4.24,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,SACR,Sandhill Crane,ANTIGONE CANADENSIS,2,4741436,1,Song,7.79,0.89,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,1,4741431,1,Song,8.59,2.25,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,2,4741453,1,Song,57.44,1.66,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,AMBI,American Bittern,BOTAURUS LENTIGINOSUS,1,4741503,1,Song,140.43,3.11,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,4741442,1,Song,18.14,1.86,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,2,4741506,1,Song,164.08,3.38,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,4741432,1,Song,0.39,2.55,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,2,4741526,1,Call,284.89,4.99,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767375,2023-06-05 04:45:00,1572387,f,299.92s,1SPT,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,1,4741451,1,Call,52.81,1.36,,,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,1,4741668,1,Call,257.04,0.60,-59.98,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,2,4741672,1,Song,284.19,1.65,-67.08,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,4741634,1,Song,5.49,2.63,-58.05,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,2,4741646,1,Call,68.20,0.50,-69,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,4741635,1,Song,13.18,2.81,-57.36,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,SACR,Sandhill Crane,ANTIGONE CANADENSIS,1,4741663,1,Call,196.25,7.18,-46.7,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,4741637,1,Song,13.70,2.73,-48.45,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,2,4741633,1,Song,7.64,1.68,-58.52,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,1,4741631,1,Song,3.43,1.84,-58.95,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,4741653,1,Song,146.74,1.51,-62.26,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767378,2023-06-08 07:00:00,1572390,t,299.92s,1SPT,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,1,4741650,1,Song,109.67,5.13,-70.13,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,LEYE,Lesser Yellowlegs,TRINGA FLAVIPES,1,4748556,1,Song,0.08,3.89,-56.13,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,COLO,Common Loon,GAVIA IMMER,1,4748690,1,Call,48.73,2.13,-61.54,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,BOGU,Bonaparte's Gull,CHROICOCEPHALUS PHILADELPHIA,1,4748694,1,Call,96.54,1.54,-55.06,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,UNBI,Unidentified bird,"",1,4748689,1,Call,27.65,1.99,-63.26,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,4748678,1,Song,11.13,2.73,-53.18,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,4748558,1,Song,0.08,2.65,-59.91,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,EAKI,Eastern Kingbird,TYRANNUS TYRANNUS,1,4748700,1,Song,117.45,1.43,-64.27,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,4748705,1,Call,156.47,0.63,-64.3,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,CORA,Common Raven,CORVUS CORAX,1,4748702,1,Call,130.68,0.68,-65.16,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,4748714,1,Song,171.52,1.53,-68.72,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,RUBL,Rusty Blackbird,EUPHAGUS CAROLINUS,1,4748715,1,Call,176.85,0.36,-67.14,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,2,4748562,1,Song,9.53,1.96,-39.34,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,1,4748559,1,Song,4.08,2.21,-39.22,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,2,4748728,1,Song,277.18,5.88,-40.5,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,1,4748682,1,Song,5.94,2.65,-59.72,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,4748693,1,Song,85.94,2.11,-41.22,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767380,2023-06-14 06:00:00,1572392,t,299.92s,1SPT,UNDU,Unidentified Duck,"",1,4748687,1,Call,21.31,3.76,-45.79,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,4748612,1,Song,2.34,1.78,-59.1,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,2,4748551,1,Song,8.84,2.68,-48.45,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,3,4748637,1,Song,85.43,2.08,-51.88,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,BOGU,Bonaparte's Gull,CHROICOCEPHALUS PHILADELPHIA,1,4748615,1,Call,3.94,0.96,-59.51,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,4748610,1,Call,3.03,0.66,-59.04,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,4748668,1,Song,272.53,1.65,-68.07,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,1,4748639,1,Call,90.46,2.09,-59.48,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,4748546,1,Song,5.16,1.91,-50.92,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,PAWA,Palm Warbler,SETOPHAGA PALMARUM,1,4748542,1,Song,0.74,1.73,-52.52,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,RUBL,Rusty Blackbird,EUPHAGUS CAROLINUS,1,4748634,1,Call,69.66,0.28,-62.85,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,4748635,1,Song,77.10,2.13,-68.89,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,SACR,Sandhill Crane,ANTIGONE CANADENSIS,1,4748650,1,Call,171.85,0.83,-61.51,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,4748629,1,Call,51.45,0.68,-48.68,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,SWSP,Swamp Sparrow,MELOSPIZA GEORGIANA,1,4748627,1,Song,33.33,1.23,-64.6,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,4748621,2,Call,29.83,4.60,-58.2,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,2,4748624,1,Song,34.70,3.00,-66.43,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-6,333794,,-121.902157,58.641844,,,1767379,2023-06-20 05:30:00,1572391,t,299.92s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,3,4748657,1,Song,232.14,3.20,-57.81,f,,Dominic Cormier,1388,
CWS-PAC,2187,168599-4-9,333815,,-121.902699,58.640337,,,1767381,2023-06-03 06:45:00,1572393,t,299.92s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,4766092,1,Song,0.50,1.39,-61.13,f,,Dominic Cormier,1388,Left channel barely works.
CWS-PAC,2187,168599-4-9,333815,,-121.902699,58.640337,,,1767381,2023-06-03 06:45:00,1572393,t,299.92s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,4766103,1,Call,63.08,2.59,-53.73,f,,Dominic Cormier,1388,Left channel barely works.
