organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-08 05:00:00,1767382,1SPT,1572394,t,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,Aves,137.97,299.92,1.44,1.44kHz,4.94kHz,4766190,1,Call,1,,f,2,Dominic Cormier,1388,,f,-64.86,-70.42,4,0.000135,-0.001495,0.001831,-54.75,-76.31,-78.96,2,0,-0.00061,0.000702,-63.07,-55.82,-59.59,3,-0.000961,-0.004913,0.002289,-46.17,-61.29,-70.15,4,0,-0.002167,0.002167,-53.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572394,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/7dc0f2d4c6fd4712b6e55af67f9e3bfa.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/967343dab68e46b38a53376be07c6da9.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-08 05:00:00,1767382,1SPT,1572394,t,SACR,Sandhill Crane,ANTIGONE CANADENSIS,Aves,222.29,299.92,1.10,0.05kHz,1.34kHz,4766192,1,Song,1,,f,2,Dominic Cormier,1388,,f,-68.11,-71.68,3,0.000067,-0.001221,0.001373,-57.24,-71.27,-75.93,6,-0.00005,-0.000763,0.000732,-62.35,-51.85,-60.51,2,-0.000756,-0.008789,0.004822,-41.12,-54.45,-63.32,5,0.000561,-0.003021,0.006165,-44.2,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572394,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/e7a82871fd034b79b950266327955b6f.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/e2c34d73ffcc4b0d8ee84468a16b889c.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-08 05:00:00,1767382,1SPT,1572394,t,OSFL,Olive-sided Flycatcher,CONTOPUS COOPERI,Aves,236.46,299.92,0.90,2.01kHz,3.50kHz,4766193,1,Song,1,,f,2,Dominic Cormier,1388,,f,-66.91,-71.31,2,0.000179,-0.001068,0.001495,-56.51,-81.99,-83.41,10,0,-0.000275,0.000275,-71.22,-58.99,-61.16,2,-0.000786,-0.003418,0.001892,-49.32,-73,-75.57,2,0,-0.000854,0.000854,-61.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572394,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/9ba36e534422450f985270b203c50a31.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/ffa67946a6424563b1dbb1393acaf6bd.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-08 05:00:00,1767382,1SPT,1572394,t,BOGU,Bonaparte's Gull,CHROICOCEPHALUS PHILADELPHIA,Aves,270.88,299.92,7.13,0.82kHz,5.56kHz,4766196,1,Call,1,,f,2,Dominic Cormier,1388,,f,-51.63,-70.77,2,0.000225,-0.005798,0.007477,-42.53,-62.88,-77.66,4,0,-0.002014,0.002045,-53.79,-39.3,-62.05,3,-0.000625,-0.028412,0.028503,-30.9,-48.5,-69.5,2,0,-0.01358,0.015015,-36.47,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572394,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/8d95d565584240e899c03ba5a4a47169.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/ac38b4e172364683988096f2c868949a.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-08 05:00:00,1767382,1SPT,1572394,t,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,Aves,296.66,299.92,1.90,1.39kHz,2.99kHz,4766197,1,Song,1,,f,2,Dominic Cormier,1388,,f,-68.25,-71.44,2,0.000174,-0.001099,0.001495,-56.51,-80.01,-82.6,2,0,-0.000397,0.000427,-67.39,-59.21,-61.86,2,-0.000686,-0.006165,0.005493,-44.2,-68.27,-74.72,3,0,-0.002075,0.001892,-53.66,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572394,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/6aa26af18bc04911a169e69d475b3ce1.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2ff9e4c1-270d-4097-8846-c039e8f4c29b/4f7f991cc978475aa4ec15076c55e3d6.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,5.25,299.92,1.80,3.14kHz,6.95kHz,4766198,1,Song,1,,f,2,Dominic Cormier,1388,,f,-60.25,-66.97,2,-0.000421,-0.003571,0.002777,-48.95,-61.95,-78.92,2,0,-0.002655,0.002625,-51.52,-44.8,-56.92,2,-0.001448,-0.020599,0.018616,-33.72,-45.13,-70.06,2,0,-0.019257,0.019379,-34.25,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/19ee68f9735d4c3f906e46b3bd999d24.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/95a2ef4c26894b5b8848346d92d8f72a.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,6.48,299.92,2.46,4.07kHz,6.54kHz,4766201,2,Song,1,,f,2,Dominic Cormier,1388,,f,-61.51,-67.59,3,-0.000472,-0.003326,0.002472,-49.56,-64.5,-80.62,4,0,-0.002472,0.002441,-52.14,-47.25,-56.16,2,-0.001503,-0.017334,0.014374,-35.22,-47.93,-71.09,2,0,-0.015564,0.015686,-36.09,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/34573660a94145a9b38967333b4fbf74.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/70d713733bb94946aab44c53fb684cbc.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,Aves,9.26,299.92,2.26,1.39kHz,5.77kHz,4766208,1,Song,1,,f,2,Dominic Cormier,1388,,f,-63.78,-69.66,2,-0.000354,-0.001801,0.000885,-54.89,-74.27,-77.86,3,0,-0.000671,0.000671,-63.46,-54.72,-56.66,2,-0.001582,-0.00412,0.001465,-47.7,-65.01,-70.78,2,0,-0.001923,0.00174,-54.32,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/d38a75b4ab7442c1a520ee9084054600.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/57909b2ddc4346f3abb699d9ed218a29.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,SORA,Sora,PORZANA CAROLINA,Aves,9.98,299.92,0.73,0.46kHz,3.61kHz,4766205,1,Call,1,,f,2,Dominic Cormier,1388,,f,-66.07,-68.89,2,-0.000316,-0.001373,0.000732,-57.24,-74.2,-76.82,2,0,-0.000702,0.000641,-63.07,-55.57,-56.66,2,-0.001458,-0.00412,0.001465,-47.7,-64.69,-68.78,2,0.000002,-0.001862,0.002045,-53.79,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/bc2cab8ffaf9416b828f1b1ded1c4fc8.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/e8fc1ccc2c304a54bc802e2259579d2e.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,15.11,299.92,1.50,4.33kHz,8.14kHz,4766212,1,Song,1,,f,2,Dominic Cormier,1388,,f,-64.47,-68.69,3,-0.000366,-0.001709,0.000671,-55.35,-77.04,-80.33,3,0,-0.000519,0.000519,-65.7,-55.05,-56.75,2,-0.001545,-0.004059,0.001099,-47.83,-68.52,-72.99,2,0,-0.00177,0.001709,-55.04,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/bce5b301754a47c59c63041c63f5cb13.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/160d085350e4473eb54eac9dd6a5a7c7.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,17.73,299.92,1.23,3.19kHz,7.16kHz,4766213,2,Song,1,,f,2,Dominic Cormier,1388,,f,-65.37,-70.54,2,-0.000288,-0.001434,0.000763,-56.87,-77.88,-79.27,5,0,-0.000488,0.000488,-66.23,-54.85,-57.16,2,-0.001411,-0.00473,0.002197,-46.5,-67.61,-70.97,3,0,-0.001678,0.001862,-54.6,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/91232b8cd2cf4b139b1587fe901ef422.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/1e5c3b3ff5b0434ea81b14202da9d0fd.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,18.66,299.92,1.71,1.24kHz,4.79kHz,4766214,1,Song,1,,f,2,Dominic Cormier,1388,,f,-63.02,-69.69,2,-0.000332,-0.002228,0.001129,-53.04,-75.71,-78.32,2,0,-0.000702,0.000793,-62.01,-49.01,-57.62,2,-0.001362,-0.011444,0.008759,-38.83,-62.08,-71.29,3,0,-0.003845,0.003845,-48.3,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/ae7e6a8490694a5ba079c9ef06ee9966.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/66749b73a7804de9a117f0afff699dff.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,SWSP,Swamp Sparrow,MELOSPIZA GEORGIANA,Aves,21.73,299.92,2.00,1.85kHz,5.46kHz,4766215,1,Song,1,,f,2,Dominic Cormier,1388,,f,-63.62,-67.99,2,-0.000406,-0.001617,0.000671,-55.82,-77.32,-79.08,2,0,-0.00061,0.00058,-64.29,-55.5,-57.13,2,-0.001418,-0.004852,0.002106,-46.28,-66.92,-71.89,2,0,-0.001984,0.002014,-53.92,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/b8aa302f5c5848b08e71759a4e7c91e1.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/2eb3a330f99d486ea78b9f89d0817d12.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,AMBI,American Bittern,BOTAURUS LENTIGINOSUS,Aves,57.06,299.92,0.21,0.05kHz,0.88kHz,4766224,1,Song,1,,f,1,Dominic Cormier,1388,,f,-64.96,-64.96,2,-0.000495,-0.001556,0.000549,-56.16,-68.01,-68.01,7,0.000367,-0.000092,0.000946,-60.48,-56.21,-56.21,2,-0.001442,-0.003723,0.001251,-48.58,-59.13,-59.13,8,0.00107,0.000214,0.002075,-53.66,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/5a6770494ae44c1384b0d761910f2cf9.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/54b5fb2e6af14ce0a096e1e2596cd549.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,69.20,299.92,1.63,3.66kHz,7.21kHz,4766226,3,Song,1,,f,2,Dominic Cormier,1388,,f,-64.38,-68.33,2,-0.000417,-0.001953,0.000793,-54.19,-75.34,-80.27,2,0,-0.00061,0.00061,-64.29,-55.6,-58.07,2,-0.001262,-0.004425,0.002441,-47.08,-62.77,-72.16,3,0,-0.002655,0.002655,-51.52,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/6686da8c3c6845cf8251dbaa99f01430.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/3a4790f713e143fdba5c474cb9542005.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,BOGU,Bonaparte's Gull,CHROICOCEPHALUS PHILADELPHIA,Aves,78.05,299.92,0.34,0.98kHz,4.79kHz,4766228,1,Call,1,,f,2,Dominic Cormier,1388,,f,-63.05,-64.53,2,-0.000295,-0.002625,0.002136,-51.62,-74.41,-75.73,2,0,-0.000916,0.000854,-60.77,-46.78,-49.19,2,-0.001118,-0.015503,0.013245,-36.19,-59.84,-62.57,2,0,-0.004547,0.004791,-46.39,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/2a3367cb205b431fb3e7971484677334.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/c82a5334e1dd4738b0b2c27e076ebd8a.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,OSFL,Olive-sided Flycatcher,CONTOPUS COOPERI,Aves,118.05,299.92,1.01,1.49kHz,4.22kHz,4766232,1,Song,1,,f,2,Dominic Cormier,1388,,f,-67.11,-70.31,3,-0.000238,-0.001434,0.000854,-56.87,-78.37,-79.61,2,0,-0.000488,0.000519,-65.7,-56.74,-58.41,2,-0.001278,-0.003876,0.001404,-48.23,-69.54,-72.73,6,0,-0.00116,0.001343,-57.44,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/a102ce7eeadd47508d54106b3f61f49a.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/d5e44bf303374593856bba3be1395d96.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,Aves,133.24,299.92,4.46,0.62kHz,2.83kHz,4766236,1,Song,1,,f,2,Dominic Cormier,1388,,f,-66.59,-71.77,3,-0.000193,-0.001556,0.000885,-56.16,-77.58,-79.31,6,0,-0.000519,0.00061,-64.29,-55.66,-58.54,2,-0.001244,-0.009369,0.007294,-40.57,-68.48,-72.83,2,0,-0.002808,0.002319,-51.03,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/be4ba29ba25f4562b1014c25db0116a7.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/8539d636766c43b3adafc42509d07f07.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,Aves,189.79,299.92,1.75,1.44kHz,5.25kHz,4766242,2,Song,1,,f,2,Dominic Cormier,1388,,f,-66.91,-71.7,3,-0.000156,-0.001373,0.000977,-57.24,-76.91,-78.88,2,0,-0.00061,0.000671,-63.46,-57.64,-59.41,2,-0.001069,-0.003571,0.001465,-48.95,-67.45,-71.79,3,0,-0.001617,0.002075,-53.66,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/25e337ca35f147ffa16be9b8ed772ac7.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/467dcd3a03414526b1311e3784631283.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,CAJA,Canada Jay,PERISOREUS CANADENSIS,Aves,250.67,299.92,0.93,0.52kHz,3.81kHz,4766250,1,Call,1,,f,2,Dominic Cormier,1388,,f,-67.97,-71.61,2,-0.000148,-0.001404,0.001007,-57.05,-76.16,-77.7,7,0,-0.000549,0.000549,-65.2,-58.34,-60.39,3,-0.000928,-0.003632,0.001587,-48.8,-65.64,-71.16,4,0,-0.001709,0.002014,-53.92,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/8c5ff561a19842c2908101c53e60e06b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/623d332be8fb4d3db1d10b3e24862e4d.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-13 05:00:00,1767383,1SPT,1572395,t,WISN,Wilson's Snipe,GALLINAGO DELICATA,Aves,262.51,299.92,2.29,0.05kHz,1.18kHz,4766252,1,Song,1,,f,1,Dominic Cormier,1388,,f,-69.35,-71.75,2,-0.000023,-0.001526,0.001007,-56.33,-73.29,-76.81,13,0.000017,-0.00058,0.000671,-63.46,-56.26,-58.8,2,-0.001078,-0.005157,0.002747,-45.75,-60.18,-62.84,2,0.0008,-0.000763,0.002228,-53.04,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572395,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/605c9be2aa6f4900b74ed80da960f4ae.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/919b1012-d532-4e75-b8ba-76351f69a32f/a274734e530d433c96326a1238c94415.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-15 07:45:00,1767386,1SPT,1572398,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,4.75,299.92,1.93,3.91kHz,8.45kHz,4766263,1,Song,1,,f,2,Dominic Cormier,1388,,f,-63.16,-66.66,2,0.000476,-0.001251,0.00174,-55.19,-77.39,-79.65,3,0,-0.000763,0.000763,-62.35,-58.97,-60.95,2,-0.000762,-0.00528,0.003876,-45.55,-64.54,-71.06,2,0,-0.002869,0.002777,-50.85,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572398,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/c577c131d78049689810e87c3a63be52.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/58d3c329816147dca86228cf6b086781.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-15 07:45:00,1767386,1SPT,1572398,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,8.33,299.92,1.28,1.91kHz,5.05kHz,4766265,1,Song,1,,f,1,Dominic Cormier,1388,,f,-62.89,-66.18,2,0.000532,-0.001068,0.001953,-54.19,-77.09,-79.34,2,0,-0.00061,0.000519,-64.29,-60.32,-62.98,2,-0.000544,-0.003876,0.003174,-48.23,-70.13,-71.79,3,0,-0.001312,0.001312,-57.64,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572398,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/3fe2585d4ac6440c870f0dede0d49c27.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/c29f392971c0427f83e7098db227b30a.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-15 07:45:00,1767386,1SPT,1572398,t,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,Aves,38.45,299.92,4.93,1.55kHz,2.88kHz,4766270,1,Song,1,,f,2,Dominic Cormier,1388,,f,-55.81,-69.28,2,0.000356,-0.006042,0.006744,-43.42,-79.56,-83.07,8,0,-0.000366,0.000397,-68.03,-44.23,-64.28,2,-0.000472,-0.021851,0.020233,-33.21,-68.46,-75.57,2,0,-0.00116,0.001099,-58.71,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572398,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/77a353964f644e439429986cd05e510e.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/af1a80f7addf4afda3a6cd1c5f93a489.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-15 07:45:00,1767386,1SPT,1572398,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,42.00,299.92,2.10,3.14kHz,8.45kHz,4766269,2,Song,1,,f,2,Dominic Cormier,1388,,f,-55.48,-66.8,3,0.000316,-0.006531,0.006744,-43.42,-55.66,-77.32,2,0,-0.006714,0.006714,-43.46,-44.17,-62.82,2,-0.00045,-0.022003,0.021362,-33.15,-44.23,-67.54,2,0,-0.021973,0.021484,-33.16,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572398,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/e3a6921b54394f88912ff1880a3afbe3.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/1294b5bd7c6d49a5b33af835991b09c0.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-15 07:45:00,1767386,1SPT,1572398,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,47.24,299.92,0.63,1.96kHz,8.55kHz,4766272,3,Call,1,,f,1,Dominic Cormier,1388,,f,-58.87,-65.78,3,0.000441,-0.00705,0.007874,-42.08,-60.04,-76.51,2,0,-0.007477,0.00766,-42.32,-54.6,-62.84,2,-0.000535,-0.012054,0.010956,-38.38,-55.3,-69,2,0,-0.011627,0.011749,-38.6,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572398,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/f90cd71ab93c4b7db379829d3874847f.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/2934d5e252ea4f05bbbceb47c97481c0.flac
CWS-PAC,Boreal Monitoring - 2023 FNFN,2187,168599-4-9,333815,2023-06-15 07:45:00,1767386,1SPT,1572398,t,CAJA,Canada Jay,PERISOREUS CANADENSIS,Aves,78.26,299.92,2.61,0.88kHz,4.07kHz,4766278,1,Call,1,,f,2,Dominic Cormier,1388,,f,-61.53,-67.25,2,0.000512,-0.001038,0.001984,-54.05,-76.03,-77.83,2,0,-0.00061,0.00061,-64.29,-59.2,-62.96,2,-0.000486,-0.004333,0.003143,-47.26,-62.53,-70.19,2,0,-0.002869,0.003143,-50.05,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1572398,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/2cc7e00ef64a456f9f45b8e97772de22.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/cf4731e6-c29b-4d15-9acb-74cf43e891ac/488eae0dde794f6fada208f766cb778a.flac
