organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,is_complete,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,task_comments
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,1,2886840,1,Song,3.91,0.76,-37.41,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,YBFL,Yellow-bellied Flycatcher,EMPIDONAX FLAVIVENTRIS,1,2886842,1,Song,9.23,0.73,-37.82,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,RWBL,Red-winged Blackbird,AGELAIUS PHOENICEUS,1,2886901,1,Song,19.93,1.16,-63.85,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,2886843,1,Call,0.13,0.33,-71.88,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2886882,1,Call,126.95,0.36,-64.98,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,UNPA,Unidentified Passerine,"",1,2886909,1,Call,209.61,0.64,-66.65,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,UNPA,Unidentified Passerine,"",2,2886910,1,Song,288.53,1.90,-71.3,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,ATTW,American Three-toed Woodpecker,PICOIDES DORSALIS,1,2886897,1,Call,244.80,3.55,-48.17,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2886841,1,Song,2.83,3.11,-32.27,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,1,2886838,1,Song,1.16,1.73,-37.78,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2886847,1,Song,17.05,2.00,-58.91,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,2886905,1,Song,22.88,1.61,-40.2,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,2886880,1,Song,43.50,2.36,-68.08,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2886845,1,Call,5.09,0.48,-64.38,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513885,2022-06-20 07:15:00,476682,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2886879,1,Song,90.77,1.03,-47.17,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513884,2022-06-22 07:15:00,476681,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2940975,1,Song,4.29,0.46,-52.11,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513884,2022-06-22 07:15:00,476681,t,299.91s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2941008,1,Song,71.01,1.51,-72.17,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513884,2022-06-22 07:15:00,476681,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2941024,1,Call,243.50,0.31,-71.45,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513884,2022-06-22 07:15:00,476681,t,299.91s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2941017,1,Song,158.43,4.45,-38.87,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513884,2022-06-22 07:15:00,476681,t,299.91s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,2,2941010,1,Song,84.30,2.05,-34.42,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513884,2022-06-22 07:15:00,476681,t,299.91s,1SPT,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,1,2940974,1,Song,3.81,0.76,-33.48,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513884,2022-06-22 07:15:00,476681,t,299.91s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2940971,1,Song,0.13,3.26,-39.77,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,1,2880710,1,Song,0.20,0.70,-35.47,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,2,3398433,1,Song,15.91,2.26,-57.16,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2880734,1,Song,29.88,1.99,-42.83,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,1,2880720,1,Song,8.81,1.76,-43.27,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2880750,1,Song,94.17,2.00,-36.42,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2880714,1,Song,3.00,1.44,-39.85,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2880719,1,Song,7.08,2.05,-40.38,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,2880744,1,Call,57.39,3.45,-48.01,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2880723,1,Song,12.94,1.06,-57.43,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,RECR,Red Crossbill,LOXIA CURVIROSTRA,1,2880758,1,Call,164.13,2.69,-51.27,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,WAVI,Warbling Vireo,VIREO GILVUS,1,2880738,1,Song,23.43,2.15,-56.98,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2880713,1,Song,2.76,3.28,-40.99,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,UGRS,Unidentified Grouse,"",1,2880717,1,Call,19.03,1.53,-53.91,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-5,333682,,-122.338834,57.035939,,,513886,2022-06-24 04:45:00,476683,t,299.91s,1SPT,YBFL,Yellow-bellied Flycatcher,EMPIDONAX FLAVIVENTRIS,1,2880712,1,Song,1.53,0.61,-58.63,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513887,2022-06-04 05:45:00,476684,t,299.91s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2881119,1,Call,91.07,2.00,-67.67,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513887,2022-06-04 05:45:00,476684,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2881105,1,Song,4.44,1.43,-66.81,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513887,2022-06-04 05:45:00,476684,t,299.91s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2881132,1,Song,195.01,2.08,-66.32,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513887,2022-06-04 05:45:00,476684,t,299.91s,1SPT,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,2881109,1,Song,17.25,2.98,-41.17,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513889,2022-06-05 07:30:00,476686,t,299.91s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,3028510,1,Call,89.99,2.51,-26.6,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513888,2022-06-07 05:30:00,476685,t,299.91s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2883535,1,Call,25.86,6.56,-38.26,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513888,2022-06-07 05:30:00,476685,t,299.91s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2883546,1,Song,179.86,2.46,-74.03,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513888,2022-06-07 05:30:00,476685,t,299.91s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2883547,1,Song,184.53,1.98,-74.97,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513888,2022-06-07 05:30:00,476685,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2883531,1,Song,5.71,1.59,-39.64,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513888,2022-06-07 05:30:00,476685,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,2883532,1,Song,7.58,1.49,-64.4,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513888,2022-06-07 05:30:00,476685,t,299.91s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,2,2883544,1,Song,140.22,3.75,-44.95,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513888,2022-06-07 05:30:00,476685,t,299.91s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2883540,1,Song,75.58,1.20,-72.06,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513888,2022-06-07 05:30:00,476685,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2883533,1,Song,5.09,1.59,-39.83,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513890,2022-06-10 06:15:00,476687,t,299.91s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,2886947,1,Song,158.36,3.38,-65.12,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513890,2022-06-10 06:15:00,476687,t,299.91s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2886953,1,Song,185.99,3.50,-44.77,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513890,2022-06-10 06:15:00,476687,t,299.91s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,2,2886955,1,Song,194.77,3.81,-52.74,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513890,2022-06-10 06:15:00,476687,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2886931,1,Song,5.56,1.03,-68.53,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513890,2022-06-10 06:15:00,476687,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2886938,1,Song,48.60,1.13,-63.85,f,,Avery Bartels,918,light traffic
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,2883864,1,Call,170.49,0.38,-70.69,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2883858,1,Call,131.92,1.11,-72.01,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,2883879,1,Call,210.24,1.08,-58.14,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,1,2883853,1,Song,41.60,0.90,-75.52,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2883845,1,Song,6.50,1.50,-73.99,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,TRUS,Trumpeter Swan,CYGNUS BUCCINATOR,1,2883869,1,Call,189.18,0.93,-54.84,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,BOCH,Boreal Chickadee,POECILE HUDSONICUS,1,2883892,1,Call,284.03,0.39,-54.06,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,2883861,1,Song,169.79,1.41,-69.43,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513892,2022-06-12 05:00:00,476689,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2883851,1,Song,37.63,1.88,-64,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,2880882,1,Song,53.30,1.43,-63.24,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2880869,1,Song,10.49,1.40,-60.09,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,2,2880870,1,Song,13.85,1.60,-73.26,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2880868,1,Song,5.98,1.86,-51.61,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2880897,1,Song,95.43,1.31,-74.68,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,1,2880900,1,Call,102.35,5.18,-69.91,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2880883,1,Call,64.80,3.18,-53.47,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,BOCH,Boreal Chickadee,POECILE HUDSONICUS,1,2880885,1,Call,66.79,0.65,-63.01,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-1-9,333683,,-122.334147,57.033115,,,513891,2022-06-15 05:00:00,476688,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2880872,1,Song,11.26,1.36,-53.31,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-5,333684,,-122.314247,57.040879,,,513894,2022-06-05 06:45:00,476691,t,299.91s,1SPT,NONE,NONE,"",,,,,,,,,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-5,333684,,-122.314247,57.040879,,,513896,2022-06-13 06:15:00,476693,t,299.91s,1SPT,NONE,NONE,"",,,,,,,,,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-5,333684,,-122.314247,57.040879,,,513895,2022-06-14 07:00:00,476692,t,299.91s,1SPT,NONE,NONE,"",,,,,,,,,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-5,333684,,-122.314247,57.040879,,,513893,2022-06-20 06:45:00,476690,t,299.91s,1SPT,NONE,NONE,"",,,,,,,,,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-5,333684,,-122.314247,57.040879,,,513897,2022-06-21 04:45:00,476694,t,299.91s,1SPT,NONE,NONE,"",,,,,,,,,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-5,333684,,-122.314247,57.040879,,,513901,2022-06-24 06:30:00,476698,t,299.91s,1SPT,NONE,NONE,"",,,,,,,,,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,2881154,1,Call,0.34,0.64,-64,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,BHVI,Blue-headed Vireo,VIREO SOLITARIUS,1,2935384,1,Song,257.52,2.41,-65.89,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2881245,1,Call,265.95,1.70,-60.98,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,UNPA,Unidentified Passerine,"",1,2935378,1,Call,113.27,0.70,-70.39,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,2881156,1,Call,4.90,1.01,-66.7,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,UNWO,Unidentified Woodpecker,"",1,2881187,1,Song,66.05,1.43,-54.07,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,WAVI,Warbling Vireo,VIREO GILVUS,1,2881176,1,Song,34.40,1.68,-68.32,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,1,2935361,1,Song,8.45,0.71,-65.14,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,1,2881180,1,Song,37.29,1.58,-67.55,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2881160,1,Song,10.64,3.11,-60.54,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,2,2881166,1,Song,28.73,3.28,-68.25,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2881192,1,Song,85.25,2.48,-69.5,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2881243,1,Song,263.30,1.43,-66.82,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2881225,1,Call,206.84,0.41,-60.61,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,NOFL,Northern Flicker,COLAPTES AURATUS,1,2881190,1,Call,84.29,0.75,-59.6,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2881151,1,Song,1.18,1.40,-58.06,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2881200,1,Song,141.60,1.48,-67.14,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,NOWA,Northern Waterthrush,PARKESIA NOVEBORACENSIS,1,2881194,1,Song,99.79,1.64,-64.73,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,WETA,Western Tanager,PIRANGA LUDOVICIANA,1,2935380,1,Song,183.07,1.90,-64.62,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,1,2881253,1,Song,287.93,0.99,-75.32,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,2881159,1,Song,6.99,2.99,-58.59,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513900,2022-06-15 07:15:00,476697,t,299.91s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,2881228,1,Song,209.93,1.96,-61.15,f,,Dominic Cormier,1388,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513898,2022-06-18 06:30:00,476695,t,299.91s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2885763,1,Song,0.01,3.50,-47.27,f,,Avery Bartels,918,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513898,2022-06-18 06:30:00,476695,t,299.91s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2885811,1,Song,104.89,1.45,-63.2,f,,Avery Bartels,918,
CWS-PAC,1311,123389-3-7,333685,,-122.319448,57.038333,,,513898,2022-06-18 06:30:00,476695,t,299.91s,1SPT,CAJA,Canada Jay,PERISOREUS CANADENSIS,1,2885794,1,Call,45.46,1.46,-65.31,f,,Avery Bartels,918,
