organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,Aves,0.11,180.00,2.59,6.18kHz,9.37kHz,3747278,1,Song,1,,t,1,Alana Demko,532,15,f,-33.17,-34.91,2,0.018903,-0.006744,0.046082,-26.73,-64.35,-67.55,2,0,-0.00293,0.002686,-50.66,-37.13,-40.99,2,0.002976,-0.049042,0.046051,-26.19,-64.21,-66.38,2,0,-0.002258,0.002258,-52.92,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/c50bfbbce775484db9a668bba478d5e9.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/1153103f3abd4b6887377425d9a19e15.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,1.15,180.00,1.44,0.98kHz,7.26kHz,3747276,2,Song,1,,t,2,Alana Demko,532,900,f,-33.17,-34.91,2,0.018897,-0.006744,0.046082,-26.73,-48.42,-54.98,3,-0.000001,-0.012726,0.013153,-37.62,-37.13,-40.03,2,0.00295,-0.049042,0.046051,-26.19,-45.45,-52.46,2,0,-0.016815,0.016296,-35.49,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/90400c5dbf044c4e97840e86b6326b9c.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/54234bf9d0cc4e1e8660e0eeac4b83d4.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,1.61,180.00,2.21,2.47kHz,6.70kHz,3747277,1,Song,1,,t,1,Alana Demko,532,900,f,-33.29,-34.53,2,0.018986,-0.006744,0.046082,-26.73,-49.03,-61.59,2,0,-0.0112,0.012024,-38.4,-37.13,-40.57,2,0.002891,-0.049042,0.046051,-26.19,-46.1,-57.56,2,0,-0.013977,0.014435,-36.81,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/aad153995c384b3fa658af4970991772.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/7d7c39793914431888d47a6fadcaaab3.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,WETA,Western Tanager,PIRANGA LUDOVICIANA,Aves,2.66,180.00,2.53,1.13kHz,4.12kHz,3747324,1,Song,1,,t,2,Alana Demko,532,15,f,-33.22,-34.85,2,0.018972,-0.005432,0.044098,-27.11,-55.97,-60.87,2,-0.000001,-0.00769,0.006958,-42.28,-35.51,-40.22,2,0.00303,-0.042175,0.047943,-26.39,-50.94,-56.96,2,0,-0.009247,0.009277,-40.65,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/9e769750b85045aca440f0c4b9a9a135.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/205d5ab9d5ce40b48dce8d2f18655f4e.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,Aves,4.61,180.00,4.38,5.87kHz,9.63kHz,3747279,2,Song,1,,t,1,Alana Demko,532,15,f,-33.27,-34.7,2,0.01892,-0.007294,0.050446,-25.94,-56.93,-66.73,2,0,-0.005066,0.004974,-45.91,-35.34,-40.64,2,0.003059,-0.042175,0.054077,-25.34,-60.27,-65.77,2,0,-0.003448,0.00354,-49.02,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/2bb534de0bf04c35ad90a8d60744883f.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/215c73ac3ddf4a76af681d0c6dcbfea6.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,5.86,180.00,4.26,2.68kHz,5.10kHz,3747317,1,Song,1,,t,1,Alana Demko,532,900,f,-33.18,-34.7,2,0.018923,-0.007477,0.050446,-25.94,-50.05,-67.04,2,0,-0.009094,0.009064,-40.82,-35.34,-39.94,2,0.003024,-0.042358,0.054474,-25.28,-48.58,-64.88,2,0,-0.012939,0.013733,-37.24,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/96c7f57ef5ae4721a9c0366d92ccdcd8.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/f08ecf378dcc4795bbf88b932badd8ef.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,9.51,180.00,1.66,2.73kHz,6.49kHz,3747319,2,Song,1,,t,2,Alana Demko,532,900,f,-33.19,-34.62,2,0.018948,-0.011017,0.045502,-26.84,-60.81,-65.15,2,0,-0.00531,0.003418,-45.5,-35.71,-41.27,2,0.003075,-0.041138,0.055176,-25.17,-57.73,-62.77,2,0,-0.005463,0.007294,-42.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/6a2f1e8fca384727bdff32dd39f8063e.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/6c30f58659104076b978227fd6e75f4f.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,WETA,Western Tanager,PIRANGA LUDOVICIANA,Aves,18.45,180.00,2.04,1.44kHz,3.86kHz,3747325,2,Song,1,,t,1,Alana Demko,532,15,f,-33.34,-34.79,2,0.018905,-0.005768,0.041565,-27.63,-51.07,-63.27,2,0,-0.009552,0.009613,-40.34,-36.53,-41.05,2,0.003143,-0.042786,0.047424,-26.48,-51.66,-59.54,2,0,-0.008301,0.008179,-41.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/5e56efc7c29d4086ade8f4bb6285e615.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/c0aa69d2b6fa46a0b8b0ca0ae30631c8.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,21.61,180.00,3.93,2.32kHz,5.41kHz,3747318,2,Song,1,,t,1,Alana Demko,532,900,f,-33.31,-34.67,2,0.018983,-0.004913,0.044128,-27.11,-49.96,-64.7,2,0,-0.011383,0.010956,-38.87,-36.78,-41.06,2,0.003087,-0.037262,0.04837,-26.31,-48.49,-61.8,2,0,-0.013336,0.013702,-37.26,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/3140f5cd51844e01be9026b26880ea5e.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/eeeae9cab65b43a48c68b6279c376208.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,84.49,180.00,1.25,0.82kHz,5.51kHz,3747320,3,Song,1,,t,2,Alana Demko,532,900,f,-33.3,-34.46,2,0.018945,-0.006805,0.046936,-26.57,-54.76,-56.69,2,-0.000003,-0.01413,0.007172,-37,-36.02,-39.18,2,0.002655,-0.043365,0.054382,-25.29,-50.24,-52.22,2,-0.000002,-0.015076,0.01062,-36.43,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/f7651ca80b5842fbab796da70dbcffbf.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/fdd9e8d4260649f4b8778646b8a29d29.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,124.74,180.00,1.49,2.52kHz,5.97kHz,3747326,1,Song,1,,t,2,Alana Demko,532,15,f,-33.35,-34.67,2,0.018925,-0.005615,0.043488,-27.23,-60.37,-63.62,2,0,-0.003571,0.003479,-48.95,-36.73,-39.95,2,0.002815,-0.045502,0.044342,-26.84,-57.12,-60.83,2,0,-0.004822,0.005035,-45.96,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/423a89c158ac45c0b43b8b1ddb7ee85b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/ad0b93726a064ad6b19feca599b793c0.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:19:00,970193,1SPT,930023,t,AMCR,American Crow,CORVUS BRACHYRHYNCHOS,Aves,145.94,180.00,1.73,0.36kHz,2.27kHz,3747328,1,Call,1,,t,1,Alana Demko,532,15,f,-33.16,-34.57,2,0.018975,-0.01062,0.046936,-26.57,-45.7,-48.85,2,-0.000005,-0.016235,0.016571,-35.61,-34.85,-38.11,2,0.002865,-0.053436,0.054657,-25.25,-41.02,-44.01,2,0.000001,-0.028992,0.030334,-30.36,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=930023,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/8114ba959cb146b780b440f84bc85771.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/c595feac-b2f4-46e3-9580-836bf5d33abc/35620125a1074e6b8e93854cfd4f29e6.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:49:00,919107,1SPT,880352,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,0.25,180.00,1.14,1.18kHz,4.17kHz,3881542,1,Song,1,,t,1,Jon Van Arragon,1247,900,f,-33.32,-39.96,2,0.019053,-0.035553,0.051239,-25.81,-52.05,-60.09,3,-0.000001,-0.008667,0.007965,-41.24,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=880352,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/420bebc6352248778cd296ae84173cab.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/7fb2e7fdfc1d4d2ba6891dc27666eedf.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:49:00,919107,1SPT,880352,t,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,3.34,180.00,1.89,1.55kHz,3.30kHz,3881545,1,Song,1,,t,1,Jon Van Arragon,1247,15,f,-33.22,-39.38,2,0.019054,-0.04425,0.049988,-26.02,-54.39,-64.92,3,0,-0.005829,0.005798,-44.69,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=880352,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/93d82d5241d44e38b1454c2dda77bb51.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/d1537c096b0041f391cc91dbc872e930.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:49:00,919107,1SPT,880352,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,6.78,180.00,1.54,3.09kHz,5.36kHz,3881546,1,Song,1,,t,1,Jon Van Arragon,1247,15,f,-33.31,-38.96,2,0.018986,-0.047546,0.046448,-26.46,-61.28,-67.58,2,0,-0.004639,0.003723,-46.67,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=880352,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/2d15e92182464a759258bd3c7a148490.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/85636ed1a21c43e0b59bd8efe58ac23b.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:49:00,919107,1SPT,880352,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,8.54,180.00,3.69,2.83kHz,4.69kHz,3881547,1,Song,1,,t,1,Jon Van Arragon,1247,900,f,-33.12,-38.31,2,0.019011,-0.051758,0.062531,-24.08,-59.04,-69.48,2,0,-0.00473,0.003967,-46.5,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=880352,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/7e9106beaae744fc95984c9143b6e575.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/072fd0f52ee649bea9a2361e7078b4ae.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:49:00,919107,1SPT,880352,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,25.00,180.00,0.98,1.75kHz,4.58kHz,3881548,2,Song,1,,t,1,Jon Van Arragon,1247,900,f,-33.36,-39.77,2,0.018943,-0.039093,0.04715,-26.53,-52.4,-63.36,2,0,-0.008453,0.007996,-41.46,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=880352,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/e8cc9b079b2c4e14b351f2173dce9ce1.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/70bf081365f842c5a1d7412a98d86245.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:49:00,919107,1SPT,880352,t,WETA,Western Tanager,PIRANGA LUDOVICIANA,Aves,27.56,180.00,2.19,1.96kHz,3.97kHz,3881552,1,Call,1,,t,1,Jon Van Arragon,1247,15,f,-33,-38.74,2,0.0189,-0.055115,0.061218,-24.26,-50.97,-66.54,2,0,-0.00885,0.00946,-40.48,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=880352,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/42123620de29455da11351379ae86a63.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/800e7cd6b10644f9ad216b67d1e91389.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-01 04:49:00,919107,1SPT,880352,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,45.91,180.00,1.86,2.37kHz,4.64kHz,3881558,2,Song,1,,t,1,Jon Van Arragon,1247,900,f,-33.34,-40.42,2,0.018845,-0.03476,0.043823,-27.17,-52.66,-67.55,2,0,-0.007874,0.007874,-42.08,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=880352,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/8c39a079c88446c7b4664e21a0e642c9.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/4dbccbcc-5295-4225-8f25-6a23759b8629/145adac02fdb477197e79e5447d543b7.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-03 04:17:00,970114,1SPT,929944,t,WETA,Western Tanager,PIRANGA LUDOVICIANA,Aves,0.25,180.00,1.96,1.13kHz,3.97kHz,3869699,1,Song,1,,t,2,Bronwyn Robinson,533,15,f,-32.45,-35.59,2,0.018576,-0.00415,0.043335,-27.26,-57.27,-60.54,3,0,-0.006378,0.004395,-43.91,-35.22,-40.56,2,0.002844,-0.043427,0.045898,-26.76,-52.5,-56.25,2,0,-0.009094,0.00943,-40.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=929944,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/33df3b30cfa247d1b0dca76a03435df9.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/ead3ebbf5aa24d5aa762535ed5077da1.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-03 04:17:00,970114,1SPT,929944,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,1.99,180.00,1.33,0.93kHz,4.79kHz,3869695,1,Song,1,,t,1,Bronwyn Robinson,533,900,f,-33.47,-35.13,2,0.018551,-0.005432,0.039032,-28.17,-53.77,-57.81,2,-0.000001,-0.006836,0.006958,-43.15,-28.66,-39.59,2,0.002984,-0.060364,0.073792,-22.64,-52.22,-54.03,2,0,-0.008057,0.009277,-40.65,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=929944,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/82c8537c115a4f99942da204e9d624e3.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/35431f30747041d5bf230302f9022d7b.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-03 04:17:00,970114,1SPT,929944,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,2.69,180.00,4.03,2.06kHz,4.89kHz,3869698,1,Song,1,,t,2,Bronwyn Robinson,533,900,f,-33.14,-36.1,2,0.0185,-0.005981,0.044128,-27.11,-56.67,-64.49,2,0,-0.006348,0.005646,-43.95,-31.72,-40.84,2,0.003179,-0.054871,0.054626,-25.21,-49.55,-60.61,2,0,-0.010498,0.010162,-39.58,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=929944,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/78efd1f491a5419c8520b40986e2068c.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/096f61106c3146758fc5fbc9bcbc7e5e.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-03 04:17:00,970114,1SPT,929944,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,2.80,180.00,1.94,0.62kHz,5.15kHz,3869696,2,Song,1,,t,2,Bronwyn Robinson,533,900,f,-33.37,-35.5,2,0.018512,-0.005981,0.042694,-27.39,-51.54,-54.01,2,-0.000001,-0.011871,0.009888,-38.51,-32.72,-40.84,2,0.003134,-0.054871,0.054626,-25.21,-45.87,-49.33,2,-0.000001,-0.018799,0.017059,-34.52,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=929944,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/b1137cad03804829833a71761231781e.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/946b03270caa4df58e9bf339e9474e83.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-03 04:17:00,970114,1SPT,929944,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,4.00,180.00,1.95,2.63kHz,5.82kHz,3869697,1,Song,1,,t,2,Bronwyn Robinson,533,900,f,-33.14,-36.1,2,0.018461,-0.005981,0.044037,-27.12,-59.22,-63.98,2,0,-0.003845,0.003723,-48.3,-32.62,-40.84,2,0.003011,-0.047211,0.053925,-25.36,-53.74,-61.18,2,0,-0.006622,0.006592,-43.58,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=929944,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/f1450451bd9941f1bdc9f52bb12f0387.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/de6567115ac54f1da076eb87da5a4d05.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-03 04:17:00,970114,1SPT,929944,t,UNWA,Unidentified Warbler,"",Aves,6.10,180.00,1.43,2.16kHz,6.44kHz,3869701,1,Song,1,,t,2,Bronwyn Robinson,533,15,f,-32.83,-35.06,2,0.018577,-0.006927,0.040558,-27.84,-59.42,-63.57,2,-0.000001,-0.009583,0.003876,-40.37,-36.76,-40.5,2,0.002822,-0.039734,0.044281,-27.08,-54.72,-60.24,2,0,-0.0065,0.005829,-43.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=929944,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/6d5e5aa2ff7f41eca0e7b3fefb04a932.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/a040a4d9b0624f6a8c8c189897aecbd0.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-03 04:17:00,970114,1SPT,929944,t,NOWA,Northern Waterthrush,PARKESIA NOVEBORACENSIS,Aves,11.15,180.00,2.26,1.70kHz,6.54kHz,3869703,1,Song,1,,t,2,Bronwyn Robinson,533,15,f,-33.04,-35.18,2,0.018493,-0.006439,0.041351,-27.67,-57.88,-61.41,2,0,-0.006714,0.004456,-43.46,-35.48,-40.78,2,0.003006,-0.04184,0.047638,-26.44,-52.89,-57.72,2,0,-0.00705,0.007751,-42.21,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=929944,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/442b4a66fd814c69b95271dbc24206a0.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/ddc2b9c4cf904e9381e5962685a87c27.flac
CWS-PAC,Boreal Monitoring - 2023 BMS NE,2256,BMS-71813-2-4N,488507,2023-06-03 04:17:00,970114,1SPT,929944,t,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,18.41,180.00,1.93,1.75kHz,3.50kHz,3869705,1,Song,1,,t,1,Bronwyn Robinson,533,15,f,-33.23,-35.33,2,0.018634,-0.001404,0.037628,-28.49,-52.89,-64.95,2,0,-0.00589,0.00589,-44.6,-36.8,-41.8,2,0.003071,-0.034363,0.043182,-27.29,-52.67,-61,3,0,-0.006775,0.007202,-42.85,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=929944,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/54beb901c4ed490382be58d0fdc93ba3.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/740cefe3-acaf-4433-9ea9-41d9173e620e/f1b4484fc7b94b68bfba6d9e5e3bab1c.flac
