organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,2.04,299.91,2.31,4.17kHz,7.57kHz,3078084,1,Song,1,,f,1,Dominic Cormier,1388,,f,-59.54,-65.95,2,0.000182,-0.005157,0.005798,-44.73,-60.36,-71,2,0,-0.00531,0.00528,-45.5,-65.73,-68.55,3,0.000197,-0.001373,0.001801,-54.89,-75.6,-77.63,3,0,-0.000641,0.000641,-63.86,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/b80e638571ac41379a9cd35f93426a79.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/540f504f696f44799069d409c95c4536.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,4.56,299.91,1.90,4.02kHz,7.06kHz,3078085,2,Song,1,,f,1,Dominic Cormier,1388,,f,-66.68,-67.6,2,0.000038,-0.00174,0.002258,-52.92,-72.73,-74.8,6,0,-0.000916,0.000854,-60.77,-67.83,-69.01,2,0.000037,-0.001617,0.002167,-53.28,-76.05,-78.3,2,0,-0.000702,0.000732,-62.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/1803acad16eb4da2b9c3acefd75a14ac.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/24d3ce583d274736a763adefaea4b849.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,7.00,299.91,1.05,1.24kHz,4.27kHz,3078087,1,Song,1,,f,1,Dominic Cormier,1388,,f,-66.38,-67.41,2,-0.00003,-0.002075,0.001862,-53.66,-70.88,-72.61,3,0,-0.001038,0.001007,-59.68,-67.74,-68.78,2,-0.000037,-0.001678,0.001495,-55.5,-72.23,-74.36,3,0,-0.001007,0.000824,-59.94,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/06b05fccdd8148fb925c15d1dadc01d6.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/2191a7c0ec204c2f955687283a2d976d.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,WISN,Wilson's Snipe,GALLINAGO DELICATA,Aves,8.85,299.91,2.19,0.15kHz,1.13kHz,3078088,2,Song,1,,f,1,Dominic Cormier,1388,,f,-66.34,-67.6,3,-0.000077,-0.002197,0.001831,-53.16,-72.76,-75.61,10,0.000024,-0.000671,0.000854,-61.37,-67.19,-68.87,2,-0.000076,-0.001678,0.001953,-54.19,-73.17,-76.23,5,0.000024,-0.000793,0.000854,-61.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/49e06759b45d4ce789abda4860500ff5.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/c3e430889d5c4d5981a788bd5c71b16f.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,13.20,299.91,1.14,2.16kHz,4.94kHz,3078089,2,Song,1,,f,1,Dominic Cormier,1388,,f,-66.14,-67.52,2,-0.000119,-0.002106,0.001892,-53.53,-72.21,-73.97,2,0,-0.000977,0.001007,-59.94,-67.5,-68.59,4,-0.000119,-0.001556,0.001587,-55.99,-73.79,-75.77,3,0,-0.000702,0.000732,-62.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/a37610fdbc8048c89ab06594561cb3be.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/6132bf7ed3154c65b62025c29eafbd94.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,SACR,Sandhill Crane,ANTIGONE CANADENSIS,Aves,20.10,299.91,5.25,0.05kHz,1.65kHz,3078091,1,Song,1,,f,1,Dominic Cormier,1388,,f,-62.7,-67.17,2,-0.000157,-0.002563,0.001984,-51.82,-64.15,-72.58,4,0.000116,-0.00174,0.001587,-55.19,-64.8,-68.33,2,-0.000156,-0.002258,0.001801,-52.92,-67.32,-72.68,9,0.000116,-0.000977,0.001343,-57.44,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/97a406fa16344f2890778ff370667b5a.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/09672903ec564f0a8ee97537277a1e3d.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,Aves,43.48,299.91,2.51,1.91kHz,5.20kHz,3078094,1,Song,1,,f,1,Dominic Cormier,1388,,f,-51.56,-65.4,2,-0.000196,-0.009125,0.007843,-40.8,-67.31,-72.94,2,0,-0.001923,0.001862,-54.32,-56.59,-67.44,2,-0.000193,-0.00412,0.003967,-47.7,-72.87,-75.35,2,0,-0.001068,0.000946,-59.43,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/de9f7fb9a0ec4b7dbd2f0efc3b8450cf.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/fe455551cdb748f1ba4a89930a561116.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,RUBL,Rusty Blackbird,EUPHAGUS CAROLINUS,Aves,105.94,299.91,0.86,3.14kHz,5.92kHz,3078111,1,Song,1,,f,1,Dominic Cormier,1388,,f,-65.55,-66.51,2,-0.000221,-0.002319,0.001556,-52.69,-71.8,-74.66,2,0,-0.001068,0.001038,-59.43,-66.65,-67.67,2,-0.000224,-0.00177,0.001282,-55.04,-76.33,-77.26,2,0,-0.000671,0.000641,-63.46,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/bf659c46b1da41eea9e8d32c14def76a.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/ca06a2ab69a741a1a5747c514e72d667.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,119.83,299.91,1.26,2.68kHz,6.08kHz,3078124,1,Song,1,,f,1,Dominic Cormier,1388,,f,-64.07,-66.26,3,-0.000224,-0.002136,0.00174,-53.41,-67.89,-72.48,2,0,-0.001221,0.001221,-58.27,-65.92,-67.81,2,-0.000226,-0.00177,0.001862,-54.6,-73.94,-76.11,5,0,-0.000702,0.000671,-63.07,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/33e47a3821764633a832305fb864284e.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/bf4ea5cf96ce493a829cd1c4497660ec.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,131.17,299.91,1.54,2.83kHz,6.08kHz,3078134,2,Song,1,,f,1,Dominic Cormier,1388,,f,-63.91,-66.6,2,-0.000238,-0.002258,0.002014,-52.92,-70.49,-73.88,2,0,-0.001251,0.001251,-58.05,-65.93,-67.52,2,-0.000221,-0.002045,0.001495,-53.79,-74.63,-76.44,4,0,-0.000702,0.000763,-62.35,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/7b7c84407cba48a1bee00631507d9595.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/2dcb0a6b9ff74c7980fdb7c6c78b1e05.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,141.57,299.91,1.56,2.63kHz,6.49kHz,3078144,3,Song,1,,f,1,Dominic Cormier,1388,,f,-64.15,-66.84,2,-0.000232,-0.00235,0.001862,-52.58,-70.6,-72.47,2,0,-0.001007,0.001068,-59.43,-66.1,-67.94,2,-0.000222,-0.001953,0.001434,-54.19,-71.72,-75.42,2,0,-0.000854,0.000885,-61.06,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/5cac5f6e0e2341e0a95c23d8297b066b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/fcf5ffb649f3410c840b5680a5f86460.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,AMBI,American Bittern,BOTAURUS LENTIGINOSUS,Aves,254.15,299.91,1.83,0.05kHz,1.18kHz,3078175,1,Song,1,,f,1,Dominic Cormier,1388,,f,-64.88,-66.59,2,-0.000232,-0.002472,0.001862,-52.14,-69.45,-71.62,6,0.000172,-0.000702,0.001099,-59.18,-65.83,-67.57,2,-0.000231,-0.00235,0.001587,-52.58,-70.05,-72.09,8,0.000171,-0.000732,0.001007,-59.94,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/87528c4d557642ddad6aa6892b535934.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/c1303667f80149adb84f1e0eb7620a25.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,COYE,Common Yellowthroat,GEOTHLYPIS TRICHAS,Aves,275.43,299.91,1.18,2.11kHz,5.30kHz,3078180,1,Song,1,,f,1,Dominic Cormier,1388,,f,-62.83,-66.16,2,-0.000222,-0.003204,0.002228,-49.89,-68.74,-72.29,3,0,-0.001678,0.001709,-55.35,-66.27,-67.59,3,-0.000237,-0.002014,0.001312,-53.92,-74.5,-75.61,2,0,-0.000732,0.000732,-62.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/f0d1683a648d4626b8a6c35129fc86f1.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/141ae44a30864a29972334978099a801.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-12 05:15:00,514506,1SPT,477311,t,CAJA,Canada Jay,PERISOREUS CANADENSIS,Aves,291.87,299.91,1.23,0.52kHz,2.42kHz,3078190,1,Call,1,,f,1,Dominic Cormier,1388,,f,-65.29,-66.81,5,-0.000237,-0.002014,0.001404,-53.92,-72.04,-74.25,4,0,-0.000885,0.000854,-61.06,-66.36,-67.59,2,-0.000231,-0.001862,0.001465,-54.6,-72.59,-74.13,3,0,-0.000916,0.000763,-60.77,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477311,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/149dda66e8c441f5a4d9bdebbca8a265.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/44637565-dbe8-48ad-89dc-a796232d8784/7fc624b690374cd5ae9f86709721112a.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,2.61,299.91,1.20,1.18kHz,4.53kHz,2935816,1,Song,1,,f,1,Dominic Cormier,1388,,f,-60.13,-66.05,3,0.000143,-0.002136,0.002686,-51.42,-71.07,-72.72,2,0,-0.001099,0.001038,-59.18,-60.11,-67.41,2,0.000197,-0.002197,0.002594,-51.72,-72.9,-74.03,3,0,-0.001038,0.00116,-58.71,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/6aeb7e68eed04954a7870c7ef34f0a6e.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/f9a98c4c20464424ad76165e8501f7f5.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,WISN,Wilson's Snipe,GALLINAGO DELICATA,Aves,20.18,299.91,2.76,0.05kHz,3.19kHz,2935819,1,Song,1,,f,1,Dominic Cormier,1388,,f,-39.59,-54.04,2,-0.000103,-0.020416,0.026581,-31.51,-42.1,-56.31,4,0.000077,-0.019775,0.015594,-34.08,-41.79,-60.47,2,-0.000062,-0.007874,0.018341,-34.73,-44.34,-62.78,10,0.000046,-0.013672,0.005646,-37.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/4f8c83023acd41c1a6cd96ff40c18342.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/3820c728dbbc4afb9a8df47ac856d62d.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,38.45,299.91,1.05,1.96kHz,4.17kHz,2935840,2,Song,1,,f,1,Dominic Cormier,1388,,f,-60.09,-65.19,2,-0.00016,-0.003113,0.002563,-50.14,-71.43,-74.9,5,0,-0.000854,0.000854,-61.37,-58.77,-66.46,2,-0.000164,-0.002869,0.00235,-50.85,-72.3,-76.46,3,0,-0.000763,0.000824,-61.68,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/47b2b79587704ba4bb2ace370eba4932.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/12a0cb41ae254bcc8298757453b42498.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,41.93,299.91,1.89,3.66kHz,7.42kHz,2935843,1,Song,1,,f,1,Dominic Cormier,1388,,f,-43.28,-56.36,2,-0.000164,-0.012817,0.014557,-36.74,-68.6,-73.57,2,0,-0.001434,0.001526,-56.33,-53.04,-66.17,3,-0.000202,-0.004791,0.005096,-45.85,-67.57,-76.42,2,0,-0.001495,0.001526,-56.33,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/7621c1eedc18487ea623e55a1bbe1389.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/9ca737b567c54bc9a55c577431c32b2f.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,UNWT,Unidentified waterfowl,WATERFOWL SP.,Aves,68.54,299.91,11.14,0.05kHz,2.99kHz,2935851,1,Non-vocal,1,,f,1,Dominic Cormier,1388,,f,-42.72,-66.15,3,-0.000204,-0.012451,0.017822,-34.98,-45.24,-68.78,3,0.000151,-0.013428,0.010254,-37.44,-48.42,-67.41,2,-0.000214,-0.007721,0.008911,-41,-50.96,-69.78,3,0.000159,-0.008301,0.006897,-41.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/88c4a839a58f4c88bc8f04cb957c4d4c.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/709df5bb3445445c9b51a4e178b1d37f.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,COLO,Common Loon,GAVIA IMMER,Aves,191.93,299.91,2.21,0.26kHz,3.09kHz,2935873,1,Song,1,,f,1,Dominic Cormier,1388,,f,-41.21,-61.67,2,-0.000208,-0.014801,0.016785,-35.5,-55.2,-68.6,2,0.000019,-0.004761,0.004425,-46.45,-49.73,-62.89,2,-0.000251,-0.008057,0.005859,-41.88,-57.86,-69.94,3,0.000023,-0.003204,0.003387,-49.4,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/0abe4f71d1cf42b08416a46004add891.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/d25d91f2de3b471c8dbacfc4996dcd60.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,245.02,299.91,1.34,2.16kHz,6.28kHz,2935879,1,Song,1,,f,1,Dominic Cormier,1388,,f,-50.61,-59.21,2,-0.000235,-0.006104,0.005951,-44.29,-69.52,-72.31,2,0,-0.001129,0.001129,-58.94,-58.4,-64.63,2,-0.00025,-0.003693,0.003571,-48.65,-71.95,-74.96,2,0,-0.000824,0.000885,-61.06,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/0191f4e925d64142b0bbeaae08108576.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/b4f5f8e43e4248f2826326fd7ce332c3.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,SACR,Sandhill Crane,ANTIGONE CANADENSIS,Aves,249.21,299.91,0.58,0.21kHz,1.18kHz,2935884,1,Call,1,,f,1,Dominic Cormier,1388,,f,-48.39,-59.06,2,-0.000107,-0.008118,0.006927,-41.81,-62.3,-67.18,6,0.000019,-0.001801,0.002228,-53.04,-54.82,-63.25,3,-0.000325,-0.004028,0.002655,-47.9,-67.83,-71.85,4,0.000059,-0.00116,0.00116,-58.71,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/53328c93235c4c47b77eeece0bc0d7e4.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/addec41c14a946fea3d94265b64bf146.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,CAJA,Canada Jay,PERISOREUS CANADENSIS,Aves,274.86,299.91,3.09,0.93kHz,2.47kHz,2935897,1,Call,1,,f,1,Dominic Cormier,1388,,f,-32.72,-46.67,2,-0.000298,-0.046295,0.046509,-26.65,-67.96,-74.23,3,0,-0.001251,0.002258,-52.92,-37.19,-52.38,2,-0.000176,-0.031494,0.023956,-30.04,-71.65,-75.52,3,0,-0.000916,0.001801,-54.89,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/bc2a93a2bc39497296b8056560232cb1.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/cf3d6f5149904be592ec308307090e28.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-15 04:15:00,514509,1SPT,477314,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,289.32,299.91,1.28,3.91kHz,6.39kHz,2935899,2,Song,1,,f,1,Dominic Cormier,1388,,f,-38.7,-51.36,2,-0.000365,-0.022766,0.027344,-31.26,-72.73,-75.22,2,0,-0.000854,0.000824,-61.37,-45.82,-60.71,3,-0.000196,-0.011749,0.010376,-38.6,-74.83,-78.38,3,0,-0.00058,0.00058,-64.73,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477314,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/4b90f2973ea54332a8c4aee55c852469.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/1a0afe8c-a4e9-4f4f-a65f-eb575c3f4c98/0f04cfad399b4fc286e8df091fbf4a87.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-18 07:45:00,514514,1SPT,477319,t,SOSA,Solitary Sandpiper,TRINGA SOLITARIA,Aves,3.13,299.91,2.88,3.35kHz,5.97kHz,3078343,1,Song,1,,f,1,Dominic Cormier,1388,,f,-47.89,-65.94,2,0.000132,-0.00885,0.008362,-41.06,-63.07,-74.32,2,0,-0.00293,0.00296,-50.57,-62.72,-68.44,2,0.00013,-0.001953,0.00238,-52.47,-68,-77.88,2,0,-0.00119,0.00116,-58.49,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477319,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/fb2cf9c0-6e95-432f-aa8f-9c726d5fc5a3/afc9dcf001be4231864d8d7a3906b543.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/fb2cf9c0-6e95-432f-aa8f-9c726d5fc5a3/e31afb77ce534778aa482b20c20cde5d.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-18 07:45:00,514514,1SPT,477319,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,24.74,299.91,2.73,2.99kHz,6.28kHz,3078350,1,Song,1,,f,1,Dominic Cormier,1388,,f,-43.02,-62.31,3,-0.000165,-0.013519,0.015167,-36.38,-66.96,-73.08,2,0,-0.002136,0.002319,-52.69,-49.86,-66.15,2,-0.000152,-0.006622,0.005249,-43.58,-73.54,-76.82,3,0,-0.000824,0.000763,-61.68,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477319,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/fb2cf9c0-6e95-432f-aa8f-9c726d5fc5a3/77f5f1bd97fc4755bbb1dc72e9da5f17.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/fb2cf9c0-6e95-432f-aa8f-9c726d5fc5a3/7e12c4485d2e4748b9435c6fad46c10c.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168015-4-5,333787,2022-06-18 07:45:00,514514,1SPT,477319,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,41.36,299.91,0.41,1.91kHz,3.97kHz,3078357,1,Song,1,,f,1,Dominic Cormier,1388,,f,-41.89,-48.49,2,-0.000332,-0.014496,0.015076,-36.43,-72.99,-74.94,2,0,-0.001495,0.001465,-56.51,-62.13,-65.62,2,-0.000139,-0.002502,0.001984,-52.03,-74.46,-76.33,8,0,-0.000549,0.00058,-64.73,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477319,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/fb2cf9c0-6e95-432f-aa8f-9c726d5fc5a3/c232b969787342a290d8ec1113f389f1.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/fb2cf9c0-6e95-432f-aa8f-9c726d5fc5a3/b3310ef08b7f4514b8090a45e4459bc2.flac
